epoch,global_step,layer,fwd_ms,recompute_fwd_ms,bwd_ms,fwd_calls_phase_fwd,fwd_calls_phase_bwd
0,14,27,3.863680,0.000000,5.165952,1,0
0,15,0,4.894240,0.000000,8.940896,1,0
0,15,1,5.235040,0.000000,9.404448,1,0
0,15,2,3.906784,0.000000,11.880448,1,0
0,15,3,4.236736,0.000000,9.217184,1,0
0,15,4,4.398208,0.000000,8.835264,1,0
0,15,5,4.769760,0.000000,9.576480,1,0
0,15,6,2.793664,0.000000,8.708800,1,0
0,15,7,3.710240,0.000000,9.888992,1,0
0,15,8,3.862048,0.000000,9.280736,1,0
0,15,9,3.768576,0.000000,9.252544,1,0
0,15,10,4.476128,0.000000,8.349728,1,0
0,15,11,2.772576,0.000000,8.777408,1,0
0,15,12,3.850144,0.000000,8.539328,1,0
0,15,13,4.511648,0.000000,11.187328,1,0
0,15,14,3.622112,0.000000,9.549216,1,0
0,15,15,3.541440,0.000000,8.849312,1,0
0,15,16,3.801248,0.000000,8.755200,1,0
0,15,17,3.545216,0.000000,9.270528,1,0
0,15,18,4.408032,0.000000,8.121280,1,0
0,15,19,2.915616,0.000000,9.344672,1,0
0,15,20,4.590976,0.000000,8.802080,1,0
0,15,21,3.587872,0.000000,8.799328,1,0
0,15,22,3.223648,0.000000,8.448736,1,0
0,15,23,3.980576,0.000000,6.566272,1,0
0,15,24,3.931424,0.000000,4.991168,1,0
0,15,25,4.134624,0.000000,5.116000,1,0
0,15,26,4.195776,0.000000,5.115328,1,0
0,15,27,3.264320,0.000000,5.649536,1,0
0,16,0,3.880192,0.000000,8.703648,1,0
0,16,1,4.264448,0.000000,8.801248,1,0
0,16,2,4.177984,0.000000,8.781088,1,0
0,16,3,3.822976,0.000000,8.850848,1,0
0,16,4,5.228832,0.000000,10.230912,1,0
0,16,5,5.827712,0.000000,12.270048,1,0
0,16,6,5.711104,0.000000,12.002336,1,0
0,16,7,5.193632,0.000000,9.986496,1,0
0,16,8,4.200384,0.000000,8.071232,1,0
0,16,9,5.076416,0.000000,10.323936,1,0
0,16,10,3.809600,0.000000,11.357184,1,0
0,16,11,3.707296,0.000000,9.592608,1,0
0,16,12,126.684898,0.000000,8.700064,1,0
0,16,13,5.766976,0.000000,8.537856,1,0
0,16,14,3.234080,0.000000,9.371744,1,0
0,16,15,3.706752,0.000000,8.589184,1,0
0,16,16,4.601664,0.000000,9.059296,1,0
0,16,17,2.898208,0.000000,8.433920,1,0
0,16,18,3.691584,0.000000,9.413920,1,0
0,16,19,3.525920,0.000000,8.509344,1,0
0,16,20,3.825600,0.000000,8.836640,1,0
0,16,21,4.577760,0.000000,8.958176,1,0
0,16,22,3.100224,0.000000,10.080800,1,0
0,16,23,3.637920,0.000000,8.172512,1,0
0,16,24,4.557248,0.000000,5.065088,1,0
0,16,25,2.795200,0.000000,5.387008,1,0
0,16,26,3.994560,0.000000,5.111520,1,0
0,16,27,3.292288,0.000000,5.378016,1,0
0,17,0,4.012416,0.000000,8.916960,1,0
0,17,1,3.782752,0.000000,9.243264,1,0
0,17,2,4.137408,0.000000,8.510080,1,0
0,17,3,3.953696,0.000000,8.431232,1,0
0,17,4,4.064512,0.000000,10.666272,1,0
0,17,5,3.785024,0.000000,11.118176,1,0
0,17,6,4.490784,0.000000,10.612448,1,0
0,17,7,4.520416,0.000000,9.880128,1,0
0,17,8,4.294112,0.000000,11.899776,1,0
0,17,9,5.026816,0.000000,10.237632,1,0
0,17,10,4.525248,0.000000,9.431808,1,0
0,17,11,4.764000,0.000000,9.183936,1,0
0,17,12,3.092448,0.000000,9.259008,1,0
0,17,13,3.429792,0.000000,8.167168,1,0
0,17,14,4.660096,0.000000,9.834976,1,0
0,17,15,2.529056,0.000000,8.548224,1,0
0,17,16,4.136288,0.000000,9.056000,1,0
0,17,17,3.609056,0.000000,11.839040,1,0
0,17,18,4.390624,0.000000,9.690272,1,0
0,17,19,4.254464,0.000000,9.751264,1,0
0,17,20,5.582496,0.000000,11.197280,1,0
0,17,21,3.679360,0.000000,9.328704,1,0
0,17,22,4.410528,0.000000,9.272256,1,0
0,17,23,4.805184,0.000000,10.828384,1,0
0,17,24,4.493696,0.000000,8.866368,1,0
0,17,25,2.934624,0.000000,5.307104,1,0
0,17,26,3.993600,0.000000,5.492224,1,0
0,17,27,3.683712,0.000000,5.591104,1,0
0,18,0,3.559040,0.000000,8.986944,1,0
0,18,1,4.217536,0.000000,8.719584,1,0
0,18,2,4.638976,0.000000,8.419008,1,0
0,18,3,2.878880,0.000000,8.720064,1,0
0,18,4,4.052160,0.000000,9.771232,1,0
0,18,5,3.712320,0.000000,9.346624,1,0
0,18,6,3.782144,0.000000,8.426592,1,0
0,18,7,4.306400,0.000000,9.530880,1,0
0,18,8,3.136032,0.000000,8.627520,1,0
0,18,9,3.855456,0.000000,8.162048,1,0
0,18,10,4.490080,0.000000,9.011040,1,0
0,18,11,2.486336,0.000000,13.052896,1,0
0,18,12,4.291328,0.000000,11.373248,1,0
0,18,13,3.600512,0.000000,8.468576,1,0
0,18,14,3.738400,0.000000,9.464032,1,0
0,18,15,4.530656,0.000000,8.640608,1,0
0,18,16,3.121600,0.000000,10.703328,1,0
0,18,17,3.736320,0.000000,9.954496,1,0
0,18,18,5.001280,0.000000,8.666336,1,0
0,18,19,2.559616,0.000000,8.584128,1,0
0,18,20,4.324960,0.000000,8.585536,1,0
0,18,21,5.136416,0.000000,9.608864,1,0
0,18,22,3.340608,0.000000,9.144768,1,0
0,18,23,4.294560,0.000000,8.477536,1,0
0,18,24,5.075200,0.000000,4.276608,1,0
0,18,25,4.883008,0.000000,5.081760,1,0
0,18,26,4.473152,0.000000,5.196352,1,0
0,18,27,3.640704,0.000000,5.121440,1,0
0,19,0,4.050560,0.000000,10.074080,1,0
0,19,1,3.939136,0.000000,8.966944,1,0
0,19,2,3.582112,0.000000,8.861856,1,0
0,19,3,3.639552,0.000000,8.537568,1,0
0,19,4,4.409216,0.000000,9.017888,1,0
0,19,5,3.181248,0.000000,9.259648,1,0
0,19,6,3.861888,0.000000,10.908736,1,0
0,19,7,4.056704,0.000000,8.691968,1,0
0,19,8,3.785696,0.000000,9.289440,1,0
0,19,9,4.364768,0.000000,8.843680,1,0
0,19,10,4.636928,0.000000,8.939264,1,0
0,19,11,2.997056,0.000000,9.908256,1,0
0,19,12,4.665056,0.000000,10.781344,1,0
0,19,13,4.665728,0.000000,11.223008,1,0
0,19,14,3.238752,0.000000,9.251552,1,0
0,19,15,3.818432,0.000000,8.720448,1,0
0,19,16,4.491072,0.000000,8.391232,1,0
0,19,17,3.128672,0.000000,9.394368,1,0
0,19,18,4.462176,0.000000,10.299136,1,0
0,19,19,4.911488,0.000000,8.963488,1,0
0,19,20,3.820544,0.000000,9.401664,1,0
0,19,21,4.562560,0.000000,10.048416,1,0
0,19,22,3.579264,0.000000,9.525824,1,0
0,19,23,3.338016,0.000000,10.528320,1,0
0,19,24,4.408096,0.000000,5.870336,1,0
0,19,25,4.346336,0.000000,5.798464,1,0
0,19,26,3.471232,0.000000,5.509696,1,0
0,19,27,3.643904,0.000000,4.301664,1,0
0,20,0,3.834784,0.000000,8.306560,1,0
0,20,1,4.711392,0.000000,10.067744,1,0
0,20,2,3.676992,0.000000,8.929856,1,0
0,20,3,4.519648,0.000000,9.853536,1,0
0,20,4,3.728352,0.000000,9.465376,1,0
0,20,5,3.760736,0.000000,8.793376,1,0
0,20,6,3.874400,0.000000,9.016384,1,0
0,20,7,4.563168,0.000000,9.116544,1,0
0,20,8,3.421984,0.000000,9.496320,1,0
0,20,9,3.876128,0.000000,13.844544,1,0
0,20,10,4.453760,0.000000,10.377696,1,0
0,20,11,3.196192,0.000000,9.250112,1,0
0,20,12,3.806432,0.000000,9.114688,1,0
0,20,13,4.468640,0.000000,12.702144,1,0
0,20,14,3.443168,0.000000,9.297344,1,0
0,20,15,4.755360,0.000000,9.963168,1,0
0,20,16,5.716320,0.000000,9.332128,1,0
0,20,17,4.542816,0.000000,8.926592,1,0
0,20,18,3.227936,0.000000,9.307296,1,0
0,20,19,3.697600,0.000000,8.437696,1,0
0,20,20,4.827104,0.000000,10.748352,1,0
0,20,21,2.538720,0.000000,10.684256,1,0
0,20,22,4.000384,0.000000,8.763360,1,0
0,20,23,5.390240,0.000000,7.500512,1,0
0,20,24,3.802976,0.000000,5.019232,1,0
0,20,25,4.388992,0.000000,5.161216,1,0
0,20,26,4.358528,0.000000,4.920928,1,0
0,20,27,3.708288,0.000000,5.571392,1,0
0,21,0,4.195168,0.000000,9.622624,1,0
0,21,1,5.118400,0.000000,9.339904,1,0
0,21,2,2.982560,0.000000,8.955712,1,0
0,21,3,4.670112,0.000000,9.077536,1,0
0,21,4,4.579552,0.000000,11.485312,1,0
0,21,5,3.491296,0.000000,12.990944,1,0
0,21,6,3.703264,0.000000,10.431584,1,0
0,21,7,4.595264,0.000000,10.473120,1,0
0,21,8,3.462400,0.000000,9.077408,1,0
0,21,9,3.947232,0.000000,8.892480,1,0
0,21,10,4.599072,0.000000,9.792928,1,0
0,21,11,3.965344,0.000000,9.136096,1,0
0,21,12,3.893760,0.000000,10.529536,1,0
0,21,13,4.347264,0.000000,8.743552,1,0
0,21,14,3.251392,0.000000,9.580256,1,0
0,21,15,4.512992,0.000000,8.631872,1,0
0,21,16,3.447488,0.000000,8.989408,1,0
0,21,17,3.723520,0.000000,11.206688,1,0
0,21,18,3.949152,0.000000,8.537120,1,0
0,21,19,5.217056,0.000000,9.346016,1,0
0,21,20,2.643424,0.000000,9.287392,1,0
0,21,21,3.593152,0.000000,9.542624,1,0
0,21,22,5.333152,0.000000,8.894080,1,0
0,21,23,2.925536,0.000000,9.009024,1,0
0,21,24,5.005888,0.000000,5.268576,1,0
0,21,25,4.535648,0.000000,4.158656,1,0
0,21,26,3.862368,0.000000,5.083680,1,0
0,21,27,4.268800,0.000000,5.138912,1,0
0,22,0,4.634016,0.000000,10.497984,1,0
0,22,1,4.679808,0.000000,12.588160,1,0
0,22,2,4.394496,0.000000,10.814560,1,0
0,22,3,3.938400,0.000000,9.838752,1,0
0,22,4,4.072288,0.000000,9.822272,1,0
0,22,5,4.909088,0.000000,9.332512,1,0
0,22,6,5.154112,0.000000,11.277408,1,0
0,22,7,4.019360,0.000000,12.876608,1,0
0,22,8,4.691328,0.000000,8.839360,1,0
0,22,9,3.887104,0.000000,9.294112,1,0
0,22,10,3.678368,0.000000,8.709472,1,0
0,22,11,4.146784,0.000000,10.419360,1,0
0,22,12,4.240224,0.000000,10.437696,1,0
0,22,13,3.748800,0.000000,9.014048,1,0
0,22,14,4.020096,0.000000,9.144672,1,0
0,22,15,3.701056,0.000000,9.218816,1,0
0,22,16,3.696192,0.000000,10.992544,1,0
0,22,17,3.803712,0.000000,10.365152,1,0
0,22,18,4.959968,0.000000,8.807616,1,0
0,22,19,3.388480,0.000000,8.971616,1,0
0,22,20,3.839872,0.000000,9.215456,1,0
0,22,21,4.797728,0.000000,9.849632,1,0
0,22,22,5.516128,0.000000,8.819840,1,0
0,22,23,5.512704,0.000000,9.660544,1,0
0,22,24,5.775808,0.000000,6.627616,1,0
0,22,25,4.455104,0.000000,4.546784,1,0
0,22,26,4.248128,0.000000,5.383680,1,0
0,22,27,4.767168,0.000000,5.140960,1,0
0,23,0,4.438208,0.000000,9.362752,1,0
0,23,1,3.874592,0.000000,9.027584,1,0
0,23,2,3.890048,0.000000,8.421440,1,0
0,23,3,4.877664,0.000000,9.797664,1,0
0,23,4,4.947520,0.000000,12.835616,1,0
0,23,5,3.844608,0.000000,8.575776,1,0
0,23,6,4.375456,0.000000,9.190208,1,0
0,23,7,4.034688,0.000000,9.030816,1,0
0,23,8,3.598560,0.000000,9.275776,1,0
0,23,9,3.816864,0.000000,9.340480,1,0
0,23,10,4.089536,0.000000,9.010560,1,0
0,23,11,3.646784,0.000000,9.000128,1,0
0,23,12,3.648096,0.000000,10.459680,1,0
0,23,13,4.512096,0.000000,8.919648,1,0
0,23,14,2.694112,0.000000,9.566496,1,0
0,23,15,3.989504,0.000000,8.785568,1,0
0,23,16,3.739616,0.000000,8.371424,1,0
0,23,17,3.760864,0.000000,9.532032,1,0
0,23,18,4.431648,0.000000,8.791936,1,0
0,23,19,3.124960,0.000000,9.251200,1,0
0,23,20,3.984160,0.000000,9.061152,1,0
0,23,21,4.128800,0.000000,9.358720,1,0
0,23,22,3.059712,0.000000,8.824000,1,0
0,23,23,4.225152,0.000000,8.570304,1,0
0,23,24,3.150944,0.000000,4.095904,1,0
0,23,25,3.717312,0.000000,5.174656,1,0
0,23,26,4.273280,0.000000,5.269344,1,0
0,23,27,4.388032,0.000000,4.696576,1,0
0,24,0,4.402560,0.000000,9.648448,1,0
0,24,1,4.557920,0.000000,8.511712,1,0
0,24,2,3.827968,0.000000,9.136160,1,0
0,24,3,3.855392,0.000000,8.867584,1,0
0,24,4,4.949344,0.000000,9.071296,1,0
0,24,5,3.447200,0.000000,8.577856,1,0
0,24,6,3.519584,0.000000,9.000160,1,0
0,24,7,4.341728,0.000000,10.336224,1,0
0,24,8,3.700704,0.000000,9.594880,1,0
0,24,9,3.401152,0.000000,8.028928,1,0
0,24,10,4.359328,0.000000,9.283616,1,0
0,24,11,4.126592,0.000000,8.227008,1,0
0,24,12,3.180992,0.000000,9.506176,1,0
0,24,13,3.768160,0.000000,8.874848,1,0
0,24,14,3.579808,0.000000,9.343648,1,0
0,24,15,5.695584,0.000000,8.766624,1,0
0,24,16,5.402208,0.000000,9.288384,1,0
0,24,17,4.926144,0.000000,8.993056,1,0
0,24,18,4.288224,0.000000,9.652640,1,0
0,24,19,3.617760,0.000000,9.893888,1,0
0,24,20,3.694496,0.000000,9.134720,1,0
0,24,21,4.875680,0.000000,9.544064,1,0
0,24,22,3.717408,0.000000,8.395200,1,0
0,24,23,3.661152,0.000000,6.187776,1,0
0,24,24,4.655648,0.000000,5.091264,1,0
0,24,25,2.760384,0.000000,5.225920,1,0
0,24,26,3.734976,0.000000,5.423104,1,0
0,24,27,4.947008,0.000000,5.238432,1,0
0,25,0,5.121728,0.000000,8.499552,1,0
0,25,1,5.813568,0.000000,9.371136,1,0
0,25,2,5.478208,0.000000,9.100864,1,0
0,25,3,3.858976,0.000000,8.937920,1,0
0,25,4,4.912480,0.000000,9.880928,1,0
0,25,5,4.754176,0.000000,10.995904,1,0
0,25,6,4.612896,0.000000,8.272576,1,0
0,25,7,2.755520,0.000000,9.322048,1,0
0,25,8,3.827072,0.000000,8.644128,1,0
0,25,9,3.439104,0.000000,9.730784,1,0
0,25,10,3.782112,0.000000,8.592000,1,0
0,25,11,4.515328,0.000000,9.385920,1,0
0,25,12,2.865152,0.000000,8.539072,1,0
0,25,13,4.635200,0.000000,10.014272,1,0
0,25,14,4.683328,0.000000,8.236352,1,0
0,25,15,2.356576,0.000000,10.082656,1,0
0,25,16,3.828480,0.000000,9.900672,1,0
0,25,17,5.119328,0.000000,11.641152,1,0
0,25,18,3.771232,0.000000,11.888448,1,0
0,25,19,3.459040,0.000000,9.943424,1,0
0,25,20,4.143872,0.000000,12.274752,1,0
0,25,21,3.702720,0.000000,13.417152,1,0
0,25,22,4.538784,0.000000,8.939424,1,0
0,25,23,4.723744,0.000000,7.239008,1,0
0,25,24,3.484096,0.000000,5.403008,1,0
0,25,25,4.072032,0.000000,4.828416,1,0
0,25,26,4.487552,0.000000,4.831776,1,0
0,25,27,3.921568,0.000000,5.203904,1,0
0,26,0,3.612480,0.000000,10.398080,1,0
0,26,1,3.856832,0.000000,12.574816,1,0
0,26,2,3.486848,0.000000,11.514496,1,0
0,26,3,4.098816,0.000000,8.630752,1,0
0,26,4,6.613280,0.000000,8.214432,1,0
0,26,5,4.060992,0.000000,9.882432,1,0
0,26,6,3.827264,0.000000,8.987392,1,0
0,26,7,3.982080,0.000000,8.591136,1,0
0,26,8,3.756864,0.000000,9.245664,1,0
0,26,9,3.577504,0.000000,8.935936,1,0
0,26,10,3.826304,0.000000,8.252416,1,0
0,26,11,4.637664,0.000000,10.651232,1,0
0,26,12,2.581600,0.000000,10.113120,1,0
0,26,13,4.465728,0.000000,8.965312,1,0
0,26,14,4.909056,0.000000,8.797152,1,0
0,26,15,2.918240,0.000000,8.808160,1,0
0,26,16,3.987616,0.000000,8.859264,1,0
0,26,17,3.555488,0.000000,8.713536,1,0
0,26,18,3.007808,0.000000,9.076480,1,0
0,26,19,4.143776,0.000000,8.523808,1,0
0,26,20,3.577344,0.000000,9.069600,1,0
0,26,21,3.682528,0.000000,9.616000,1,0
0,26,22,4.475904,0.000000,8.770080,1,0
0,26,23,3.144416,0.000000,8.210528,1,0
0,26,24,3.716768,0.000000,5.156256,1,0
0,26,25,3.609216,0.000000,5.522944,1,0
0,26,26,3.872800,0.000000,5.399680,1,0
0,26,27,4.199424,0.000000,5.164160,1,0
0,27,0,3.869664,0.000000,8.791872,1,0
0,27,1,4.757408,0.000000,9.054688,1,0
0,27,2,2.740096,0.000000,8.854784,1,0
0,27,3,4.261216,0.000000,9.016704,1,0
0,27,4,4.565056,0.000000,9.040288,1,0
0,27,5,2.874912,0.000000,9.171744,1,0
0,27,6,4.203232,0.000000,8.420096,1,0
0,27,7,3.297056,0.000000,9.254784,1,0
0,27,8,3.772288,0.000000,9.445248,1,0
0,27,9,4.423296,0.000000,10.991360,1,0
0,27,10,3.642176,0.000000,9.853760,1,0
0,27,11,4.094880,0.000000,8.747168,1,0
0,27,12,4.257120,0.000000,8.919840,1,0
0,27,13,3.154080,0.000000,9.162400,1,0
0,27,14,3.913952,0.000000,9.229312,1,0
0,27,15,3.541312,0.000000,9.253280,1,0
0,27,16,3.994656,0.000000,9.792032,1,0
0,27,17,4.128288,0.000000,9.927936,1,0
0,27,18,4.355008,0.000000,13.248096,1,0
0,27,19,2.904896,0.000000,12.520416,1,0
0,27,20,4.079648,0.000000,13.088640,1,0
0,27,21,3.480512,0.000000,9.412256,1,0
0,27,22,4.163808,0.000000,9.667520,1,0
0,27,23,4.426304,0.000000,8.509120,1,0
0,27,24,3.376576,0.000000,7.492608,1,0
0,27,25,3.625568,0.000000,4.263008,1,0
0,27,26,4.648480,0.000000,4.971104,1,0
0,27,27,2.705152,0.000000,5.030464,1,0
0,28,0,3.846432,0.000000,8.891328,1,0
0,28,1,4.416128,0.000000,8.383872,1,0
0,28,2,3.329568,0.000000,8.883776,1,0
0,28,3,3.772896,0.000000,8.907392,1,0
0,28,4,5.848480,0.000000,9.483744,1,0
0,28,5,5.128864,0.000000,8.755872,1,0
0,28,6,3.388064,0.000000,9.539680,1,0
0,28,7,3.674496,0.000000,9.044864,1,0
0,28,8,4.564640,0.000000,9.903680,1,0
0,28,9,2.787456,0.000000,8.832896,1,0
0,28,10,3.917056,0.000000,9.414368,1,0
0,28,11,3.648128,0.000000,9.799232,1,0
0,28,12,3.970400,0.000000,8.716608,1,0
0,28,13,4.009152,0.000000,8.657344,1,0
0,28,14,3.226176,0.000000,9.026720,1,0
0,28,15,3.577408,0.000000,8.685824,1,0
0,28,16,4.461632,0.000000,9.879552,1,0
0,28,17,2.733952,0.000000,9.753984,1,0
0,28,18,4.004736,0.000000,9.874656,1,0
0,28,19,3.647360,0.000000,9.129216,1,0
0,28,20,3.747168,0.000000,8.736480,1,0
0,28,21,4.556320,0.000000,9.064288,1,0
0,28,22,3.992000,0.000000,8.529696,1,0
0,28,23,5.008416,0.000000,5.699328,1,0
0,28,24,2.913664,0.000000,5.975040,1,0
0,28,25,3.784096,0.000000,4.317856,1,0
0,28,26,3.745952,0.000000,5.287904,1,0
0,28,27,4.672096,0.000000,5.211488,1,0
0,29,0,3.520096,0.000000,8.626592,1,0
0,29,1,3.931232,0.000000,8.898464,1,0
0,29,2,3.598848,0.000000,8.638112,1,0
0,29,3,3.825792,0.000000,9.050912,1,0
0,29,4,4.366848,0.000000,8.605792,1,0
0,29,5,3.417856,0.000000,8.992576,1,0
0,29,6,3.793536,0.000000,9.140480,1,0
0,29,7,4.831328,0.000000,9.560064,1,0
0,29,8,3.346784,0.000000,8.725984,1,0
0,29,9,3.654528,0.000000,8.944928,1,0
0,29,10,4.567616,0.000000,9.868192,1,0
0,29,11,2.531904,0.000000,9.512384,1,0
0,29,12,3.976960,0.000000,8.698304,1,0
0,29,13,3.110464,0.000000,8.823232,1,0
0,29,14,3.940000,0.000000,8.861440,1,0
0,29,15,5.025248,0.000000,9.268544,1,0
0,29,16,3.437952,0.000000,8.578432,1,0
0,29,17,3.580000,0.000000,10.610048,1,0
0,29,18,4.338528,0.000000,9.482560,1,0
0,29,19,3.137664,0.000000,9.232480,1,0
0,29,20,3.847008,0.000000,10.149152,1,0
0,29,21,3.890752,0.000000,8.965472,1,0
0,29,22,2.880064,0.000000,9.936480,1,0
0,29,23,4.630496,0.000000,9.561920,1,0
0,29,24,3.530976,0.000000,4.275840,1,0
0,29,25,3.904544,0.000000,5.102592,1,0
0,29,26,4.221568,0.000000,5.078976,1,0
0,29,27,3.208352,0.000000,5.144384,1,0
